410431892086083584	RT @FrenchFtWeekly: WORTH GETTING OFF THE BUS FOR? France handed generous WC draw ~ http://t.co/4z2vLU7yQg by @hotdogfrog #EDF #FFF
410431452308709377	WORTH GETTING OFF THE BUS FOR? France handed generous WC draw ~ http://t.co/4z2vLU7yQg by @hotdogfrog #EDF #FFF
410430678762012673	RT @thesocialclient: "Love Your Customers", retour en vidéo: Sébastien Jumel Directeur Marketing Clients Particuliers #EDF http://t.co/7EJd…
410428616552747009	RT @thesocialclient: "Love Your Customers", retour en vidéo: Sébastien Jumel Directeur Marketing Clients Particuliers #EDF http://t.co/7EJd…
410428154399182848	RT @thesocialclient: "Love Your Customers", retour en vidéo: Sébastien Jumel Directeur Marketing Clients Particuliers #EDF http://t.co/7EJd…
410426969906376704	"Love Your Customers", retour en vidéo: Sébastien Jumel Directeur Marketing Clients Particuliers #EDF http://t.co/7EJdgf9GgH #relationclient
410426458708795392	Savez-vous faire une #caïpirinha? Retour sur l'#EDF, la qualification et le tirage de la poule pour la #CM2014 ! http://t.co/d6wD6pWXHX
410425118226415616	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410424685000941568	DEMOCRATIC JUSTICE IS DEAD:We now live under Corporate Law: Profit B4 Life.  http://t.co/pE1BFu9OcC  #britishtelecom,#bt_uk,#centrica,#edf
410421967519367168	42180,80 euros : record battu à #paluel pour le #telethon2013 !! http://t.co/MtFHounXX4 #solidarite #EDF
410421488190119936	#Paluel, hôte d'un partage d'expérience national sur la logistique de chantier http://t.co/MtFHounXX4 #EDF
410415728723243008	Pobga #Juve #Edf #GoldenBoy #FuturBallonD´or http://t.co/SHO4OoGYzS
410409148057407488	Définition de #Baffie #DictionnaireDeBaffie #blague #EDF #Humour #AllezLesBleus 🚲⚽️ #ribery #benzema… http://t.co/oFh7qaMmOr
410406017659576320	@HenriProglio : #EDF veut creuser le sillon du partenariat avec les acteurs chinois du #nucléaire via @LesEchos http://t.co/3qvH4HKf94
410405682966704128	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410397201362214915	Les espagnols estiment que le tirage du groupe de la #France est truqué! #CM2014 #EDF http://t.co/7LOalURDg5
410395650673901568	DEMOCRATIC JUSTICE IS DEAD:We now live under Corporate Law: Profit B4 Life.  http://t.co/pE1BFu9OcC  #britishtelecom,#bt_uk,#centrica,#edf
410395563658465280	RT @FrenchFtWeekly: WORTH GETTING OFF THE BUS FOR? France handed generous WC draw - http://t.co/4z2vLU7yQg by @hotdogfrog #EDF #FFF
410394818217775105	RT @FrenchFtWeekly: WORTH GETTING OFF THE BUS FOR? France handed generous WC draw - http://t.co/4z2vLU7yQg by @hotdogfrog #EDF #FFF
410393746883104769	WORTH GETTING OFF THE BUS FOR? France handed generous WC draw - http://t.co/4z2vLU7yQg by @hotdogfrog #EDF #FFF
410385473912442880	RT @FrenchFtWeekly: WORTH GETTING OFF THE BUS FOR? France handed generous WC draw http://t.co/kxjR3EDOze by @hotdogfrog #EDF #FFF
410382220952879104	RT @BooB_SRFC: Pour l'élection du joueur français de l'année FF, Gourcuff écarte Ribéry de son Top 5 #ol #edf #exsrfc http://t.co/8ofjErBL9b
410379347329941505	Pour l'élection du joueur français de l'année FF, Gourcuff écarte Ribéry de son Top 5 #ol #edf #exsrfc http://t.co/8ofjErBL9b
410375365811789824	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410374468414885889	EDF EDF EDF.... http://t.co/RYQUWatBGm #EDF
410372938257670144	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410370398845284352	VIDEO. Après avoir marqué de la main, il demande à l’arbitre d’annuler le but http://t.co/VmoiNWmxSe #CDM2014 #EDF
410369853766516736	RT @FrenchFtWeekly: WORTH GETTING OFF THE BUS FOR? France handed generous WC draw http://t.co/kxjR3EDOze by @hotdogfrog #EDF #FFF
410369499226189824	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410368686805893120	Eolien en mer. #EDF va assembler ses éoliennes à Saint-Nazaire plutôt qu'à Brest http://t.co/4AcEvCvzoZ #eolien #usine #energie
410368017546371072	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410367684300509184	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410366678954819584	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410366614870433792	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410366371810537472	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410366371810537472	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410366076296634368	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410365925071020034	RT @Alertefoot: Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410365767809372160	Que pensez-vous de ce scénario ? #CM2014 #EDF @ActuFoot_ @Footballogue http://t.co/CvyUm5bLef
410364719095377920	RT @WindowsPhoneFR: Alors ce tirage #CDM2014 ? RT pour un Brésil en Bleu Blanc Rouge ! #EDF #fansdesbleus http://t.co/xWukN8uTKY
410364391306309632	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410361741043048448	RT @EDFofficiel: #telethon2013 Les dons d'#EDF et de ses salariés contribueront au financement d'essais thérapeutiques. + d'infos : http://…
410359380987895808	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410356915915743232	WORTH GETTING OFF THE BUS FOR? France handed generous WC draw http://t.co/kxjR3EDOze by @hotdogfrog #EDF #FFF
410353329857126400	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410352567127146496	RT @Monobrowser: Oh god I want this game so bad! Seriously considering importing http://t.co/JWyI1naxuu #EDF
410352076771033088	RT @Monobrowser: Oh god I want this game so bad! Seriously considering importing http://t.co/JWyI1naxuu #EDF
410348059336265728	Oh god I want this game so bad! Seriously considering importing http://t.co/JWyI1naxuu #EDF
410345611712413696	【地球防衛軍4】高レベル武器稼ぎ オンライン ミッション48.青き衛士編: http://t.co/3omAH1duIU #地球防衛軍4 #EDF #地球防衛軍 #EDF4 #武器稼ぎ
410342365262774272	#Sondage : Nucléaire, une filière d'avenir ? - Beh non... - http://t.co/9lDwGhdDFG #environnement #EDF #écologie
410335241711407104	RT @rbigliani: #EDF chooses Bull + Osiatis to deploy and run world's biggest private cloud-based infrastructure with Microsoft tech http://…
410333480657358848	#EDF chooses Bull + Osiatis to deploy and run world's biggest private cloud-based infrastructure with Microsoft tech http://t.co/2TsSXFsLYu
410329757818306560	RT @ADMDFRANCE: Participation de l'@admd90 à une réunion organisée par le réseau solidaire #EDF #GDF #ADMD http://t.co/qAGktdQuTe http://t.…
410328889194319872	10.12 Portrait des cadres dirigeants EDF Aramon. Photographe @corinebrisbois http://t.co/uRv1N81seR #aramon #edf http://t.co/a0bG6A9d9X
410327411545239552	The price of charity: #SavetheChildren exposed after seeking approval of energy firms #EDF #BritishGas #daicazzo http://t.co/orOfL04JZM
410326928906661888	RT @GreenpeaceMTP: #BFM demande votre avis #nucléaire filière d'avenir? A vos clics ! Non à 78% et vous ? http://t.co/IJMgUXJrFL #areva #edf
410324666562379776	RT @ADMDFRANCE: Participation de l'@admd90 à une réunion organisée par le réseau solidaire #EDF #GDF #ADMD http://t.co/qAGktdQuTe http://t.…
410319024426610688	RT @omedias44: @Batabap bonjour, je l'avais donné hier soir… Corner Teddy Bouriaud pour but @Enock782 100% #fcnantes :) #U17 #EDF http://t.…
410318900069695488	RT @djmimifr: Tirage au sort du Mondial 2014 : La théorie du complot français gagne l’Europe http://t.co/pTxbF4GXkn #CDM2014 #EDF
410315236009209856	地球防衛軍4プレイ日記: 地球防衛軍4の処理落ちを解消、軽減する方法 http://t.co/Lfl9PJsa2V #地球防衛軍4 #EDF4 #地球防衛軍 #EDF
410311127890153472	RT @djmimifr: Tirage au sort du Mondial 2014 : La théorie du complot français gagne l’Europe http://t.co/pTxbF4GXkn #CDM2014 #EDF
410307772300144640	Tirage au sort du Mondial 2014 : La théorie du complot français gagne l’Europe http://t.co/pTxbF4GXkn #CDM2014 #EDF
410303620786429952	RT @ASN: #EDF #Bugey l'#ASN ouvre une consultation du public sur les modalités de rejets et de prélèvements d'eau (9-23/12) -&gt; http://t.co/…
410190778573410304	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410190268835454976	Courbis, un retour en Hérault – 09/12 http://t.co/vyDngTqePz #edf
410190264506925056	Becker : « Ribéry est quelqu’un de bien » 09/12 http://t.co/VwSP5dBdWH #edf
410190252460875776	Courbis, un retour en Hérault – 09/12 http://t.co/tB5CV6zrYD #edf
410190244827258880	Becker : « Ribéry est quelqu’un de bien » 09/12 http://t.co/X3fDZ2GhLA #edf
410177318645415936	DEMOCRATIC JUSTICE IS DEAD:We now live under Corporate Law: Profit B4 Life.  http://t.co/pE1BFu9OcC  #britishtelecom,#bt_uk,#centrica,#edf
410176817689923584	#Fukushima estompé dans les mémoires, #EDF continue à ergoter http://t.co/QChFkMztrr via @RachelFleaux in @sciences_avenir #nucléaire
410173132365123585	RT @SportClown: Première étape dans le passage de témoin entre @Thierry_Omeyer et @Gerard_Vincent ? #handball @USDKDunkerque #edf http://t.…
410172991834955776	L'#EdF va gagner la coupe du monde grâce à  Platini si ça continue, lol ! http://t.co/icLI4gxBi6
410172115028279296	RT @equipedefrance: Découvrez le stade de Porto Alegre ou l'#EDF jouera son 1er match de la #CM2014 contre le Honduras le 15 juin ! http://…
410166811356041216	RT @Menez___: La France va au Brésil ! #Sahko #Parisien #EDF #DirectionLeBrésil ! ⚽ http://t.co/eYME635yOx
410165535155187712	RT @Mariongreeneyes: Voici le programme des françaises pour ce tour préliminaire du mondial 2013 cc @FemmesDeSport #edf http://t.co/JxEkE7d…
410164387090276352	RT @ValentinLucas9: 🙀 #edf http://t.co/5lhybYwFTs
410160407618523137	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410160278404612098	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410159369314377728	RT @equipedefrance: Découvrez le stade de Porto Alegre ou l'#EDF jouera son 1er match de la #CM2014 contre le Honduras le 15 juin ! http://…
410155795264065536	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410154663619854336	RT @Mariongreeneyes: Voici le programme des françaises pour ce tour préliminaire du mondial 2013 cc @FemmesDeSport #edf http://t.co/JxEkE7d…
410154387835977728	RT @Mariongreeneyes: Voici le programme des françaises pour ce tour préliminaire du mondial 2013 cc @FemmesDeSport #edf http://t.co/JxEkE7d…
410154350594764800	RT @Mariongreeneyes: Voici le programme des françaises pour ce tour préliminaire du mondial 2013 cc @FemmesDeSport #edf http://t.co/JxEkE7d…
410154350594764800	RT @Mariongreeneyes: Voici le programme des françaises pour ce tour préliminaire du mondial 2013 cc @FemmesDeSport #edf http://t.co/JxEkE7d…
410154014710722560	"Raouraoua : «Algérie-France, je suis en discussion avec Le Graët»" #edf http://t.co/ejNfpANJH2
410153671218188288	RT @tony_st_laurent: l'equipe du portugal en tant que probable adversaire des bleus prepare les barrages  #EDF #Barrage #Mondial14 http://t…
410151307769430016	Ongenda fait partie de la campagne de pub de Nike du nouveau maillot des Bleus, sympa #PSG #EDF http://t.co/opFJKRKDbS
410146272235249664	DEMOCRATIC JUSTICE IS DEAD:We now live under Corporate Law: Profit B4 Life.  http://t.co/pE1BFu9OcC  #britishtelecom,#bt_uk,#centrica,#edf
410146266178650112	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410143381340557312	Non c'est bien Betancourt qu'il s'appelle notre Armando du Racing 82 @jeanmichelhell #edf #honduras :-) http://t.co/suEQc41iXF
410143090792734721	#EDF: Raï : «La France n'attend pas grand-chose de ses Bleus» http://t.co/8UIiAczdwY  =il a tout juste Rai #PSG #CaptainRai
410139391492096000	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410137656996401152	Nouveau maillot de l'#EDF !! Merci Tonton !! http://t.co/0M4Buszvsd
410136346171564032	RT @WYN_OM: #EdF - Valbuena : «Il ne faudra négliger aucun adversaire» http://t.co/FXh5OIu7iF
410132725308616705	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410130707982589952	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410130487395758080	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410129983789862912	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410129326890561536	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410128556229165058	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410127963355901952	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410125017805250560	Ready for the world cup !! #EdF #WorldCup2014 #football http://t.co/zcmq6HpLWM
410122170153435137	Slovak company SSE transaction finalised from French #EDF to czech holding #EPH http://t.co/AOHLT0SWsQ EWC EDF defended respect 4 agreements
410120084657815552	RT @equipedefrance: Les 3 adversaires des #Bleus pour le 1er tour de la #CM2014 passés à la loupe : http://t.co/1PN2uo3n5K #EDF http://t.co…
410118041532628992	RT @equipedefrance: #CM2014 La délégation de l'#edf en repérage au stade de Salvador où les Bleus affronteront la Suisse le 20 juin. http:/…
410117702200885249	#EDF : les stats du week-end de nos Bleues, c'est par ici ! http://t.co/MWiyj0zuvc
410117335060873218	RT @ExcelinEd: “We just have to stop this nonsense and teach them to read" says @OHEducation Supt Richard Ross http://t.co/HNSN1zIkcS  #EdF…
410117057335005184	via @kikukoloko Football - Ballon d'Or - Ribéry met fin à la disette bleue http://t.co/JmKsjfEcHI #EDF #France
410116840724373505	Voici le programme des françaises pour ce tour préliminaire du mondial 2013 cc @FemmesDeSport #edf http://t.co/JxEkE7dyPj
410116520438951936	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410115620689047552	Centrale de Cruas-Meysse : remplacement des générateurs de vapeur http://t.co/3zRg3u3Jbq via @fil_energie #EDF #ardeche
410115217230942208	DEMOCRATIC JUSTICE IS DEAD:We now live under Corporate Law: Profit B4 Life.  http://t.co/pE1BFu9OcC  #britishtelecom,#bt_uk,#centrica,#edf
410115200562393088	« La France est prête » pour construire 2 EPR de plus à Taishan http://t.co/moPPMBALHB via @fil_energie #EDF #chine
410114535819726848	#EDF et le Secours Catholique renouvellent leur partenariat http://t.co/vQsLuwaHkE via @fil_energie #solidarite #social
410114498931195904	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410113967865200640	RT @ValentinLucas9: 🙀 #edf http://t.co/5lhybYwFTs
410113905739186176	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410112888524005377	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410111991316246528	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410111631998599168	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410111148638633985	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410110857075384320	Earth Defense Force 2025 "Fencer" Trailer http://t.co/3CvuijPUPz #EarthDefenseForce2025 #EDF
410110410428542977	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410109425924718592	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410109381305708544	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410109256843927552	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410108839451983872	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410107101944762368	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410107008503648256	[VIDEO] - "Bleus : est-ce vraiment un si bon tirage ?" On en parle ce lundi dans Yahoo Foot http://t.co/C6FW4KM0TL #EDF
410107008503648256	[VIDEO] - "Bleus : est-ce vraiment un si bon tirage ?" On en parle ce lundi dans Yahoo Foot http://t.co/C6FW4KM0TL #EDF
410106900479741952	RT @edf_maginot: "Of course, we have some hurdles to overcome." -- Vincent de Rivaz #EDF CEO  @MarrShow @BBCNews | http://t.co/Btw6LdODAX #…
410106769651007489	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410106437780914176	RT @ValentinLucas9: 🙀 #edf http://t.co/5lhybYwFTs
410106371905171456	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410105854026055680	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410105802901311489	RT @vnthonoir: Arrêtez de mettre des #stagiaires aux commandes de vos #réseaux sociaux ! MERCI / #CM #beauf #edf #swag @EDFofficiel http://…
410105263484850177	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410105170681659392	RT @GiacomoPerez: Petite pensée pour mon malletons!! @gregory_mallet #equipements #EDF #mallet http://t.co/s2SYXEKV0H
410105123189575680	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410105025474490368	Arrêtez de mettre des #stagiaires aux commandes de vos #réseaux sociaux ! MERCI / #CM #beauf #edf #swag @EDFofficiel http://t.co/PlKkfaZ0TS
410103836498735105	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410103560006029312	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410103468406611968	RT @edf_maginot: "Of course, we have some hurdles to overcome." -- Vincent de Rivaz #EDF CEO  @MarrShow @BBCNews | http://t.co/Btw6LdODAX #…
410103382448553984	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410102361508806656	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
410102256001110017	RT @equipedefrance: Joyeux anniversaire à l'ancien latéral gauche de l'#EDF @BixeLizarazu (97 sélections en A) qui fête ses 44 ans ! http:/…
